rep,source_node,dest_node,num_steps,update_discovered
013,68,68,0,90284
013,67,67,0,90273
013,66,66,0,90268
013,65,65,0,90266
013,64,64,0,81136
013,63,63,0,80943
013,62,62,0,80935
013,61,61,0,80922
013,60,60,0,80920
013,59,59,0,70563
013,28,28,0,41453
013,27,27,0,41405
013,26,26,0,41401
013,25,25,0,41387
013,24,24,0,36532
013,23,23,0,36391
013,22,22,0,36373
013,21,21,0,36359
013,20,20,0,36356
013,19,19,0,15278
013,18,18,0,15201
013,17,17,0,15159
013,16,16,0,15155
013,15,15,0,14892
013,14,14,0,14889
013,13,13,0,14815
013,0,0,0,1
013,1,1,0,2
013,2,2,0,6
013,3,3,0,9
013,4,4,0,88
013,5,5,0,327
013,6,6,0,5002
013,7,7,0,5016
013,8,8,0,5027
013,9,9,0,5279
013,10,10,0,14788
013,11,11,0,14795
013,12,12,0,14803
013,29,29,0,42088
013,30,30,0,42680
013,31,31,0,42689
013,32,32,0,42696
013,33,33,0,42719
013,34,34,0,43236
013,35,35,0,46942
013,36,36,0,46952
013,37,37,0,46961
013,38,38,0,46971
013,39,39,0,46996
013,40,40,0,58698
013,41,41,0,58709
013,42,42,0,58718
013,43,43,0,58736
013,44,44,0,59336
013,45,45,0,63492
013,46,46,0,63500
013,47,47,0,63506
013,48,48,0,63523
013,49,49,0,63553
013,50,50,0,63886
013,51,51,0,63901
013,52,52,0,63910
013,53,53,0,63931
013,54,54,0,63967
013,55,55,0,70312
013,56,56,0,70323
013,57,57,0,70326
013,58,58,0,70338
014,54,54,0,95508
014,53,53,0,95478
014,52,52,0,95469
014,51,51,0,95456
014,50,50,0,95445
014,49,49,0,88071
014,48,48,0,87921
014,47,47,0,87915
014,46,46,0,87899
014,45,45,0,83312
014,44,44,0,81752
014,43,43,0,81343
014,42,42,0,81322
014,41,41,0,81311
014,40,40,0,81306
014,39,39,0,77243
014,38,38,0,77229
014,37,37,0,77218
014,36,36,0,77211
014,35,35,0,77199
014,34,34,0,68319
014,33,33,0,68121
014,32,32,0,68091
014,31,31,0,68079
014,30,30,0,68069
014,29,29,0,62398
014,12,12,0,32548
014,11,11,0,32535
014,10,10,0,32525
014,9,9,0,30596
014,8,8,0,30545
014,7,7,0,30535
014,6,6,0,30529
014,5,5,0,22373
014,4,4,0,42
014,3,3,0,29
014,2,2,0,4
014,1,1,0,2
014,0,0,0,1
014,13,13,0,32558
014,14,14,0,32786
014,15,15,0,44681
014,16,16,0,46673
014,17,17,0,46677
014,18,18,0,46684
014,19,19,0,47213
014,20,20,0,60132
014,21,21,0,60141
014,22,22,0,60153
014,23,23,0,60164
014,24,24,0,60360
014,25,25,0,62098
014,26,26,0,62110
014,27,27,0,62112
014,28,28,0,62129
015,45,45,0,86746
015,44,44,0,81754
015,43,43,0,81598
015,42,42,0,81587
015,41,41,0,81577
015,40,40,0,81570
015,39,39,0,80401
015,38,38,0,80255
015,37,37,0,80241
015,36,36,0,80233
015,35,35,0,80227
015,34,34,0,78753
015,33,33,0,78645
015,32,32,0,78623
015,31,31,0,78619
015,30,30,0,78606
015,29,29,0,49567
015,12,12,0,16235
015,11,11,0,16226
015,10,10,0,16224
015,9,9,0,11583
015,8,8,0,11146
015,7,7,0,11138
015,6,6,0,11132
015,5,5,0,11123
015,4,4,0,61
015,3,3,0,17
015,2,2,0,7
015,1,1,0,2
015,0,0,0,1
015,13,13,0,16237
015,14,14,0,16331
015,15,15,0,18477
015,16,16,0,18497
015,17,17,0,18509
015,18,18,0,18522
015,19,19,0,18859
015,20,20,0,23614
015,21,21,0,23628
015,22,22,0,23635
015,23,23,0,23681
015,24,24,0,23684
015,25,25,0,24408
015,26,26,0,49395
015,27,27,0,49404
015,28,28,0,49413
016,40,40,0,84477
016,39,39,0,80721
016,38,38,0,80389
016,37,37,0,80363
016,36,36,0,80358
016,35,35,0,80351
016,34,34,0,68390
016,33,33,0,68078
016,32,32,0,68028
016,31,31,0,68019
016,30,30,0,68000
016,29,29,0,66378
016,12,12,0,10602
016,11,11,0,10596
016,10,10,0,10583
016,9,9,0,10075
016,8,8,0,10056
016,7,7,0,10052
016,6,6,0,10042
016,5,5,0,10032
016,4,4,0,184
016,3,3,0,10
016,2,2,0,5
016,1,1,0,2
016,0,0,0,1
016,13,13,0,10617
016,14,14,0,11262
016,15,15,0,12370
016,16,16,0,15993
016,17,17,0,16008
016,18,18,0,16027
016,19,19,0,16142
016,20,20,0,35699
016,21,21,0,56960
016,22,22,0,56972
016,23,23,0,56994
016,24,24,0,57056
016,25,25,0,58607
016,26,26,0,66167
016,27,27,0,66181
016,28,28,0,66221
017,45,45,0,91667
017,44,44,0,89698
017,43,43,0,89684
017,42,42,0,89676
017,41,41,0,89675
017,40,40,0,83353
017,39,39,0,76513
017,38,38,0,76461
017,37,37,0,76429
017,36,36,0,76420
017,35,35,0,76406
017,34,34,0,69254
017,33,33,0,69145
017,32,32,0,69122
017,31,31,0,69115
017,30,30,0,69097
017,29,29,0,69095
017,12,12,0,20635
017,11,11,0,20623
017,10,10,0,20617
017,9,9,0,4045
017,8,8,0,3972
017,7,7,0,3970
017,6,6,0,3958
017,5,5,0,3948
017,4,4,0,76
017,3,3,0,11
017,2,2,0,6
017,1,1,0,2
017,0,0,0,1
017,13,13,0,20651
017,14,14,0,20856
017,15,15,0,27692
017,16,16,0,50115
017,17,17,0,50119
017,18,18,0,50120
017,19,19,0,50325
017,20,20,0,65337
017,21,21,0,65345
017,22,22,0,65350
017,23,23,0,65383
017,24,24,0,65478
017,25,25,0,68743
017,26,26,0,68756
017,27,27,0,68765
017,28,28,0,68803
018,44,44,0,87352
018,43,43,0,87167
018,42,42,0,87152
018,41,41,0,87145
018,40,40,0,87140
018,39,39,0,69260
018,38,38,0,68992
018,37,37,0,68977
018,36,36,0,68970
018,35,35,0,67432
018,34,34,0,61924
018,33,33,0,61594
018,32,32,0,61568
018,31,31,0,61557
018,30,30,0,61551
018,29,29,0,52981
018,12,12,0,6729
018,11,11,0,6720
018,10,10,0,6712
018,9,9,0,2538
018,8,8,0,2341
018,7,7,0,2336
018,6,6,0,2321
018,5,5,0,2312
018,4,4,0,257
018,3,3,0,13
018,2,2,0,3
018,1,1,0,2
018,0,0,0,1
018,13,13,0,6751
018,14,14,0,7533
018,15,15,0,20005
018,16,16,0,20011
018,17,17,0,20016
018,18,18,0,20034
018,19,19,0,20593
018,20,20,0,20936
018,21,21,0,20947
018,22,22,0,20957
018,23,23,0,20999
018,24,24,0,21390
018,25,25,0,52842
018,26,26,0,52853
018,27,27,0,52858
018,28,28,0,52885
019,35,35,0,86331
019,34,34,0,73670
019,33,33,0,73632
019,32,32,0,73619
019,31,31,0,73614
019,30,30,0,73592
019,29,29,0,73258
019,12,12,0,46410
019,11,11,0,46398
019,10,10,0,5383
019,9,9,0,1522
019,8,8,0,1341
019,7,7,0,1302
019,6,6,0,1288
019,5,5,0,1281
019,4,4,0,12
019,3,3,0,10
019,2,2,0,4
019,1,1,0,2
019,0,0,0,1
019,13,13,0,46439
019,14,14,0,46583
019,15,15,0,51611
019,16,16,0,51622
019,17,17,0,51628
019,18,18,0,51641
019,19,19,0,51808
019,20,20,0,68327
019,21,21,0,68346
019,22,22,0,68350
019,23,23,0,68378
019,24,24,0,68527
019,25,25,0,73220
019,26,26,0,73226
019,27,27,0,73236
019,28,28,0,73257
020,89,89,0,91013
020,88,88,0,90982
020,87,87,0,90962
020,86,86,0,90954
020,85,85,0,90946
020,84,84,0,89266
020,83,83,0,89091
020,82,82,0,89064
020,81,81,0,89056
020,80,80,0,89050
020,79,79,0,88971
020,78,78,0,88854
020,77,77,0,88837
020,76,76,0,88823
020,75,75,0,88817
020,74,74,0,80795
020,73,73,0,80660
020,72,72,0,80643
020,71,71,0,80640
020,70,70,0,80635
020,69,69,0,79940
020,68,68,0,79931
020,67,67,0,79918
020,66,66,0,79910
020,65,65,0,79902
020,64,64,0,77376
020,63,63,0,77178
020,62,62,0,77172
020,61,61,0,77156
020,60,60,0,77142
020,59,59,0,63006
020,28,28,0,26977
020,27,27,0,26969
020,26,26,0,26964
020,25,25,0,19040
020,24,24,0,15665
020,23,23,0,15263
020,22,22,0,15253
020,21,21,0,15251
020,20,20,0,15240
020,19,19,0,10117
020,18,18,0,10050
020,17,17,0,10036
020,16,16,0,10029
020,15,15,0,8529
020,14,14,0,5995
020,13,13,0,5975
020,0,0,0,1
020,1,1,0,2
020,2,2,0,4
020,3,3,0,23
020,4,4,0,99
020,5,5,0,114
020,6,6,0,119
020,7,7,0,134
020,8,8,0,153
020,9,9,0,319
020,10,10,0,5900
020,11,11,0,5910
020,12,12,0,5918
020,29,29,0,26995
020,30,30,0,28036
020,31,31,0,28041
020,32,32,0,28050
020,33,33,0,28059
020,34,34,0,28268
020,35,35,0,30817
020,36,36,0,30825
020,37,37,0,30830
020,38,38,0,30832
020,39,39,0,30845
020,40,40,0,39593
020,41,41,0,39597
020,42,42,0,39609
020,43,43,0,39610
020,44,44,0,40011
020,45,45,0,43455
020,46,46,0,43466
020,47,47,0,43470
020,48,48,0,43490
020,49,49,0,43619
020,50,50,0,44247
020,51,51,0,44257
020,52,52,0,44271
020,53,53,0,44304
020,54,54,0,44429
020,55,55,0,51671
020,56,56,0,62922
020,57,57,0,62935
020,58,58,0,62944
021,54,54,0,84548
021,53,53,0,84039
021,52,52,0,84021
021,51,51,0,84011
021,50,50,0,84001
021,49,49,0,75467
021,48,48,0,75018
021,47,47,0,74997
021,46,46,0,74983
021,45,45,0,70841
021,44,44,0,68331
021,43,43,0,68327
021,42,42,0,68314
021,41,41,0,68302
021,40,40,0,68292
021,39,39,0,67726
021,38,38,0,67351
021,37,37,0,67346
021,36,36,0,67338
021,35,35,0,67333
021,34,34,0,63897
021,33,33,0,63583
021,32,32,0,63535
021,31,31,0,63531
021,30,30,0,63524
021,29,29,0,49370
021,12,12,0,29416
021,11,11,0,29407
021,10,10,0,29397
021,9,9,0,141
021,8,8,0,115
021,7,7,0,103
021,6,6,0,94
021,5,5,0,91
021,4,4,0,87
021,3,3,0,18
021,2,2,0,7
021,1,1,0,2
021,0,0,0,1
021,13,13,0,29441
021,14,14,0,29570
021,15,15,0,33824
021,16,16,0,33837
021,17,17,0,33848
021,18,18,0,33865
021,19,19,0,34054
021,20,20,0,37456
021,21,21,0,38902
021,22,22,0,38907
021,23,23,0,38915
021,24,24,0,39096
021,25,25,0,43260
021,26,26,0,49247
021,27,27,0,49255
021,28,28,0,49281
022,39,39,0,96855
022,38,38,0,96573
022,37,37,0,96555
022,36,36,0,96546
022,35,35,0,96537
022,34,34,0,96470
022,33,33,0,96326
022,32,32,0,96319
022,31,31,0,96311
022,30,30,0,96309
022,29,29,0,95845
022,12,12,0,27457
022,11,11,0,27448
022,10,10,0,24561
022,9,9,0,920
022,8,8,0,895
022,7,7,0,882
022,6,6,0,879
022,5,5,0,870
022,4,4,0,252
022,3,3,0,8
022,2,2,0,6
022,1,1,0,2
022,0,0,0,1
022,13,13,0,27479
022,14,14,0,27861
022,15,15,0,37373
022,16,16,0,60468
022,17,17,0,60476
022,18,18,0,60494
022,19,19,0,60514
022,20,20,0,84318
022,21,21,0,84322
022,22,22,0,84336
022,23,23,0,84341
022,24,24,0,84553
022,25,25,0,95667
022,26,26,0,95680
022,27,27,0,95687
022,28,28,0,95702
023,29,29,0,94728
023,12,12,0,66812
023,11,11,0,66806
023,10,10,0,8828
023,9,9,0,8817
023,8,8,0,8539
023,7,7,0,8511
023,6,6,0,8505
023,5,5,0,2943
023,4,4,0,60
023,3,3,0,14
023,2,2,0,4
023,1,1,0,2
023,0,0,0,1
023,13,13,0,66834
023,14,14,0,67251
023,15,15,0,68727
023,16,16,0,68737
023,17,17,0,68752
023,18,18,0,68757
023,19,19,0,68874
023,20,20,0,71184
023,21,21,0,84317
023,22,22,0,84324
023,23,23,0,84336
023,24,24,0,84405
023,25,25,0,88409
023,26,26,0,94521
023,27,27,0,94523
023,28,28,0,94542
024,44,44,0,96280
024,43,43,0,96218
024,42,42,0,96198
024,41,41,0,96181
024,40,40,0,90003
024,39,39,0,62373
024,38,38,0,62234
024,37,37,0,62228
024,36,36,0,62220
024,35,35,0,62211
024,34,34,0,51380
024,33,33,0,51314
024,32,32,0,51291
024,31,31,0,51286
024,30,30,0,51277
024,29,29,0,45577
024,12,12,0,13782
024,11,11,0,13771
024,10,10,0,11070
024,9,9,0,8930
024,8,8,0,8862
024,7,7,0,8835
024,6,6,0,8825
024,5,5,0,5128
024,4,4,0,100
024,3,3,0,12
024,2,2,0,5
024,1,1,0,2
024,0,0,0,1
024,13,13,0,13820
024,14,14,0,13892
024,15,15,0,16550
024,16,16,0,25839
024,17,17,0,25844
024,18,18,0,25857
024,19,19,0,26127
024,20,20,0,29065
024,21,21,0,34253
024,22,22,0,34263
024,23,23,0,34274
024,24,24,0,34838
024,25,25,0,45231
024,26,26,0,45244
024,27,27,0,45250
024,28,28,0,45270
025,30,30,0,96839
025,29,29,0,90233
025,12,12,0,7078
025,11,11,0,7072
025,10,10,0,7056
025,9,9,0,4180
025,8,8,0,3702
025,7,7,0,3650
025,6,6,0,3645
025,5,5,0,281
025,4,4,0,59
025,3,3,0,32
025,2,2,0,6
025,1,1,0,2
025,0,0,0,1
025,13,13,0,7086
025,14,14,0,7351
025,15,15,0,28838
025,16,16,0,28848
025,17,17,0,28860
025,18,18,0,28879
025,19,19,0,28921
025,20,20,0,50101
025,21,21,0,50102
025,22,22,0,50110
025,23,23,0,50119
025,24,24,0,50456
025,25,25,0,52493
025,26,26,0,89789
025,27,27,0,89799
025,28,28,0,89824
026,34,34,0,90579
026,33,33,0,90377
026,32,32,0,90371
026,31,31,0,90364
026,30,30,0,84009
026,29,29,0,80804
026,12,12,0,6088
026,11,11,0,6081
026,10,10,0,6073
026,9,9,0,5795
026,8,8,0,5656
026,7,7,0,5650
026,6,6,0,5642
026,5,5,0,5636
026,4,4,0,40
026,3,3,0,22
026,2,2,0,4
026,1,1,0,2
026,0,0,0,1
026,13,13,0,6122
026,14,14,0,6524
026,15,15,0,8816
026,16,16,0,8821
026,17,17,0,8830
026,18,18,0,8843
026,19,19,0,9481
026,20,20,0,14000
026,21,21,0,32306
026,22,22,0,32312
026,23,23,0,32341
026,24,24,0,32494
026,25,25,0,42496
026,26,26,0,80350
026,27,27,0,80361
026,28,28,0,80389
027,25,25,0,80873
027,24,24,0,78805
027,23,23,0,78660
027,22,22,0,78644
027,21,21,0,78637
027,20,20,0,34325
027,19,19,0,18410
027,18,18,0,17984
027,17,17,0,17968
027,16,16,0,17963
027,15,15,0,8533
027,14,14,0,7336
027,13,13,0,7166
027,0,0,0,1
027,1,1,0,2
027,2,2,0,6
027,3,3,0,22
027,4,4,0,42
