rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
027,16451,3082,8.49427,213.151,16,278.264,1,425,16385.9,557.679,152.902,2818.83,110326,1,541,3600,-1
028,7551,2021,8.26758,128.136,23,163.24,1,240,4029.51,344.893,66.8125,2034.97,33565.3,1,487,3600,-1
029,8516,2001,8.23815,145.777,40,155.918,1,245,4882.98,376.999,90.7054,2621.58,55169,1,510,3600,-1
030,11877,2266,8.40077,188.089,83,155.437,1,238,4189.08,428.892,140.714,1244.46,47006,1,511,3600,-1
031,32950,4205,8.30483,394.369,34,533.278,1,785,50379.5,813.482,441.231,3569.05,121570,1,507,3600,-1
032,15415,2853,8.40561,217.602,39,258.185,1,393,13713.5,528.732,183.565,1431.94,49501.2,1,535,3600,-1
033,8700,1860,8.32583,154.374,9,187.873,1,313,11740.5,309.985,62.9345,1803.13,23907.5,1,508,3600,-1
034,8205,2064,8.35389,153.409,45,155.776,1,240,5004.2,349.973,82.6015,1328.85,26099.5,1,506,3600,-1
035,9269,2071,8.36007,150.697,64,128.686,1,202,2891.51,377.678,68.0545,2279.95,41287.9,1,505,3600,-1
036,10430,2303,8.46079,158.042,35,180.664,1,271,6960.11,398.5,110.408,4696.69,78271,1,556,3600,-1
037,9953,2001,8.30165,157.002,88,107.342,1,165,1577.97,403.27,82.8784,1173.69,32693,1,493,3600,-1
038,8226,1933,8.36893,134.19,5,163.066,1,285,9547.08,349.124,91.8712,2714.17,39340.9,1,521,3600,-1
039,26303,4119,8.34428,311.957,12,460.433,1,631,28853.9,803.87,411.775,2154.59,91030.3,1,500,3600,-1
040,17293,3003,8.3915,237.402,91,231.961,1,337,6714.6,563.873,180.607,4208.01,82719.8,1,522,3600,-1
041,16191,2650,8.3409,216.651,87,200.505,1,297,5674.62,499.921,142.617,4759.28,79707.1,1,523,3600,-1
042,14670,3249,8.31155,212.918,26,275.486,1,414,12051,618.781,263.436,2331.04,83285.6,1,521,3600,-1
043,26847,4359,8.38304,324.863,40,449.797,1,609,23539.9,819.59,359.531,1903.41,88514.1,1,527,3600,-1
043,98519,8004,8.45079,1053.7,82,1527.93,1,1998,472861,1428.07,970.134,19558.8,1334870,1,555,3600,40
044,8361,1754,8.24451,137.048,53,116.731,1,192,3240.42,342.798,58.6107,1799.37,30374.7,1,486,3600,-1
045,25467,4003,8.4077,295.444,36,423.119,1,571,21236.4,796.351,348.889,1929.01,72560.8,1,513,3600,-1
046,10237,2267,8.37044,164.701,50,182.072,1,265,4749.62,432.397,123.803,965.446,22397.9,1,517,3600,-1
047,9858,2194,8.3011,162.333,55,164.645,1,254,4691.8,424.13,130.727,2021.25,50174.5,1,511,3600,-1
048,11419,2236,8.39183,180.244,84,142.92,1,227,3796.08,404.876,87.778,4807.15,74574.3,1,542,3600,-1
049,10609,2008,8.25664,162.631,35,155.894,1,277,7691.89,401.922,113.066,3078.38,51328.5,1,512,3600,-1
050,9053,1954,8.26596,138.526,47,133.73,1,215,3405.68,367.912,86.3709,1873.56,32172.1,1,505,3600,-1
