rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
028,24345,2387,8.20074,607.995,389,257.074,1,453,21096,236.599,98.2693,1139.52,12526.8,1,477,3600,-1
028,45379,2612,8.25206,1106.92,993,174.079,1,246,5488.59,193.059,77.0842,631.945,4765.74,1,476,3600,389
029,12543,1936,8.16508,303.007,120,232.578,1,385,19563.5,219.984,78.166,833.423,6888.53,1,479,3600,-1
029,27596,2914,8.15161,664.245,238,549.789,1,872,113799,299.936,129.817,3252,26198.8,1,465,3600,120
029,39717,3083,8.15076,954.368,504,451.63,1,924,96616.9,281.984,133.676,727.437,9770,1,474,3600,238
029,43844,3049,8.15681,1053.31,722,424.695,1,681,67538.3,254.79,110.44,812.305,7155.99,1,480,3600,504
031,26629,2724,8.04439,633.403,275,450.43,1,736,71515.3,294.306,115.256,1064.01,10134.6,1,437,3600,-1
031,35175,2995,8.05583,837.834,445,452.836,1,810,75049,289.452,130.382,845.664,11487.1,1,452,3600,275
031,37205,3002,8.17977,886.592,525,456.777,1,749,78725.3,282.032,126.093,1168.8,10539.7,1,463,3600,445
031,47066,3153,8.10865,1128.99,822,395.202,1,621,49527.1,322.432,139.608,820.512,12474.2,1,462,3600,525
032,29066,2900,8.04361,697.038,198,561.889,1,997,122751,306.507,163.807,1278.18,9559.54,1,449,3600,-1
032,34130,3131,8.23489,825.467,457,539.608,1,762,79970.8,276.833,157.649,589.106,4092.62,1,496,3600,198
032,43384,3508,8.24564,1045.83,461,467.046,1,1175,161191,309.569,121.859,1714.27,66770.4,1,500,3600,457
032,44452,3035,8.09071,1072.8,598,493.662,1,980,159546,276.358,135.4,776.92,6906.33,1,468,3600,461
032,47260,2867,8.15881,1136.1,955,262.86,1,388,15611.5,239.154,108.085,1101.48,14079.7,1,471,3600,598
034,38427,3154,8.09907,919.4,263,716.723,1,1329,323796,324.877,166.797,1345.35,10706.2,1,458,3600,-1
035,29474,2581,8.18998,685.19,395,338.569,1,610,38231.7,254.338,118.368,797.928,6437.25,1,468,3600,-1
035,31730,2597,8.20064,736.58,524,299.709,1,458,23202.1,230.342,85.0846,808.164,11074.6,1,486,3600,395
036,31834,2692,8.08718,785.707,542,346.295,1,513,26391.6,261.726,113.245,770.579,8050.16,1,445,3600,-1
036,41383,3021,8.22801,1007.13,644,416.456,1,746,78667.5,268.439,95.1814,1730,12907.8,1,485,3600,542
037,15466,2103,8.20666,369.125,142,309.802,1,471,28348.6,223.86,98.9379,680.694,7519.91,1,486,3600,-1
037,35008,2913,8.03027,841.652,330,578.6,1,1047,175838,296.223,139.986,713.943,6311.48,1,438,3600,142
038,45839,3281,8.13322,1095.93,651,551.437,1,922,128856,293.178,136.813,1478.74,15039,1,468,3600,-1
039,28777,2933,8.2351,678.011,337,381.382,1,711,66740.2,285.277,131.136,852.418,11503.7,1,481,3600,-1
039,35320,2827,8.0971,835.792,563,324.367,1,571,37379,267.856,99.1683,773.443,14364.8,1,463,3600,337
039,37941,2480,8.03592,897.721,685,272.613,1,444,24921.6,227.121,96.9177,863.707,8469.73,1,452,3600,563
040,16898,2221,8.12756,419.774,238,273.974,1,384,15140.1,230.766,87.1557,630.614,9053.83,1,462,3600,-1
040,25020,2447,8.13605,617.432,257,427.716,1,748,88740.9,251.326,101.717,647.058,5416.43,1,472,3600,238
040,33928,2565,8.13788,843.352,527,264.828,1,637,38288.9,240.437,75.7986,690.071,13461.8,1,469,3600,257
040,35178,2461,8.18653,876.59,676,227.466,1,406,17374.5,209.315,85.5286,528.727,4275.66,1,479,3600,527
040,37653,2794,8.23795,941.744,753,226.05,1,386,11576.7,227.442,88.3564,1526.05,19288.1,1,486,3600,676
040,40269,2695,8.19186,1003.68,818,260.927,1,394,19497.6,231.296,78.7073,711.342,9064.67,1,476,3600,753
041,18705,2296,8.16829,456.757,217,286.407,1,503,33391.8,253.311,85.885,2095.19,42898.3,1,466,3600,-1
041,43752,3004,8.2378,1054.35,767,284.321,1,593,27939.5,253.207,103.94,2183.05,20772.8,1,478,3600,217
041,45639,2868,8.1743,1097.64,901,289.963,1,416,17897,233.818,113.121,1078.56,6286.63,1,479,3600,767
042,16515,2206,8.20404,408.28,158,339.785,1,525,36521.1,227.508,87.929,631.667,6655.79,1,488,3600,-1
042,38499,3050,8.23026,938.348,597,417.292,1,715,75149.8,262.812,116.762,1198.74,9917.46,1,490,3600,158
043,11847,1940,8.1784,294.956,155,196.707,1,295,8492.68,207.051,85.1096,847.172,8568.29,1,471,3600,-1
043,27902,2879,8.16024,677.167,235,337.02,1,895,59011.3,295.65,103.098,1040.16,21260.7,1,479,3600,155
043,29442,2575,8.1981,717.345,495,285.049,1,461,27570.8,232.131,95.4483,1229.83,18950.2,1,482,3600,235
043,36008,2991,8.19114,879.623,642,364.827,1,501,25665.4,260.413,111.232,804.752,9678.05,1,482,3600,495
043,38936,2847,8.22499,947.939,650,388.621,1,617,49550.3,249.431,115.173,680.511,7203.74,1,481,3600,642
043,43890,2737,8.22379,1059.74,871,219.643,1,399,16857.6,231.893,82.0924,1618.46,17540.3,1,478,3600,650
043,63642,4786,7.98946,1276.14,965,500.552,1,675,32328.4,901.447,394.723,6216.68,146721,1,446,3600,871
044,20382,2558,8.0977,476.556,205,348.521,1,562,33396.1,294.559,115.069,1455.5,17664,1,434,3600,-1
044,23108,2358,8.04731,547.136,278,330.061,1,548,33222.2,263.035,89.5574,940.107,12066.8,1,442,3600,205
045,32686,2489,8.13331,787.634,574,302.761,1,449,25144.2,231.688,99.0009,535.212,5303.37,1,467,3600,-1
045,45816,2839,8.0685,1116.45,749,385.4,1,749,84686,245.92,123.982,895.008,5274.77,1,454,3600,574
045,64558,4003,7.99103,1297.44,1017,442.334,1,601,34847.5,736.287,293.608,3722.73,139576,1,452,3600,749
046,29327,2910,8.1533,687.249,385,438.637,1,623,49119.1,288.387,130.371,1310.59,15332.8,1,480,3600,-1
046,47053,3088,8.11568,1104.28,689,488.547,1,851,121061,269.572,128.814,1075.86,9301.87,1,470,3600,385
047,26488,2510,8.14346,641.489,315,267.634,1,662,31988.6,241.835,88.3467,1025.04,11976.7,1,481,3600,-1
047,27785,2379,8.16121,671.085,495,249.232,1,370,14801.6,229.605,86.5704,706.983,7302.23,1,470,3600,315
047,34096,2722,8.27815,821.97,508,385.822,1,645,59577.2,242.095,99.9178,1622.05,11432.8,1,497,3600,495
048,20270,2228,8.16862,485.675,286,271.679,1,419,19371.8,223.752,76.3017,1150.86,10268.5,1,469,3600,-1
048,28117,2594,8.19561,673.342,344,405.113,1,674,63871.7,252.095,107.355,677.431,8833.55,1,496,3600,286
048,43428,3042,8.23442,1035.38,817,308.095,1,457,20485.7,245.639,90.6956,1546.96,11907.1,1,481,3600,344
049,25904,2270,8.09087,626.546,341,282.226,1,594,39154,224.158,70.6424,693.247,7844.14,1,470,3600,-1
049,26679,2169,8.20563,644.629,506,191.918,1,294,9886.65,200.035,53.1727,991.884,11149.4,1,477,3600,341
050,11833,2045,8.07021,301.321,67,297.267,1,491,32942.8,223.424,90.8636,696.352,9311.21,1,480,3600,-1
050,26712,2633,8.13622,657.767,327,360.182,1,683,54035.7,259.223,100.246,1092.9,8221.56,1,469,3600,67
050,29429,2600,8.2061,723.561,475,316.382,1,516,32343.4,239.403,89.949,1207.89,7932.6,1,484,3600,327
