rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,9899,941,6.66176,565.112,558,12.126,1,22,20.8113,56.6821,1.563,149.152,1111.25,1,314,3600,552
001,10033,941,6.81795,571.733,560,7.00775,1,28,18.2831,55.9917,0.910151,146.876,848.767,1,331,3600,558
001,10081,955,6.73262,574.124,569,9.08503,1,18,9.12402,54.0653,1.09554,172,960.954,1,329,3600,560
001,10253,905,5.84042,585.112,578,9.76885,1,20,19.2747,46.4189,1.17615,125.176,527.39,1,276,3600,569
001,10262,928,5.90893,585.603,579,10.0486,1,21,24.762,48.2079,0.977189,134.131,565.869,1,300,3600,578
001,10366,943,6.29212,594.081,591,6.12859,1,14,4.87686,47.8201,0,99,478.399,1,319,3600,579
001,10443,925,6.1377,600.317,596,6.21094,1,13,5.30897,49.5696,0,120,502.947,1,304,3600,591
001,10496,955,6.82076,602.531,597,8.78378,1,19,14.5238,51.0721,0.747835,125.117,868.945,1,310,3600,596
001,10677,1015,6.89329,612.063,607,9.01238,1,18,8.33484,58.1689,2.04636,185,955.814,1,342,3600,597
001,10828,955,6.04795,620.68,616,7.11776,1,16,7.1911,57.7257,0.596078,152,796.529,1,287,3600,607
001,10954,989,6.60265,626.996,620,10.5702,1,20,15.4843,52.7287,1.69753,203,875.014,1,322,3600,616
001,10969,1001,6.45053,628.026,621,10.8402,1,21,21.8622,51.5547,1.15199,146.095,779.439,1,324,3600,620
001,11059,967,6.10157,634.153,626,10.3407,1,21,35.9413,54.1002,0.9403,119.727,662.871,1,294,3600,621
001,11115,982,6.09391,637.323,632,8.24556,1,17,10.3225,50.1749,0.695067,136.244,657.795,1,307,3600,626
001,11284,965,5.81793,647.396,640,6.78651,1,17,7.44625,53.539,0.765808,123.122,700.652,1,278,3600,632
001,11324,965,6.15205,650.068,643,6.99841,1,17,10.3459,52.2649,0.569325,137.078,704.306,1,286,3600,640
001,11329,979,6.33881,650.295,644,6.84722,1,17,11.2267,51.8024,0.613905,146,652.875,1,300,3600,643
001,11339,989,6.4632,650.714,645,6.72459,1,18,11.298,53.3494,0.554745,116.131,635.16,1,308,3600,644
001,11448,1004,6.1179,656.345,649,8.95851,1,23,29.8645,56.41,0.949987,180.474,866.267,1,294,3600,645
001,11570,978,5.40923,664.25,655,9.99438,1,25,40.6201,49.1537,1.18361,213,948.294,1,255,3600,649
001,11590,966,5.76645,665.664,657,4.5086,1,16,2.83143,44.5631,0.646245,185,478.987,1,289,3600,655
001,11591,965,5.77956,665.679,658,4.46695,1,15,2.4836,44.8006,0.59627,170,438.358,1,287,3600,657
001,11595,959,5.86906,665.881,661,4.52215,1,10,2.05919,44.9342,0,79.0636,380.612,1,284,3600,658
001,11599,968,6.00269,666.063,663,4.66009,1,11,2.23401,45.5188,0,83,418.657,1,285,3600,661
001,11632,990,6.68427,667.669,664,6.24984,1,14,4.27696,52.029,0,112,727.832,1,297,3600,663
001,11675,992,6.22799,669.981,665,8.6283,1,18,10.5958,56.2701,1.19603,130.108,729.109,1,282,3600,664
001,11797,1010,6.28204,676.859,671,9.1209,1,19,13.1996,58.2537,2.52047,144.16,860.473,1,282,3600,665
001,11960,1017,5.93494,686.207,677,8.0542,1,25,30.2876,49.8777,0.96378,184.39,713.58,1,286,3600,671
001,12056,1054,6.75394,691.861,685,7.58004,1,19,12.6114,51.3308,0.611043,114.534,702.315,1,320,3600,677
001,12111,1067,6.56001,694.699,688,9.86549,1,19,13.0864,54.313,1.40356,179,919.543,1,311,3600,685
001,12118,1061,6.4936,695.164,689,10.2416,1,18,16.2127,55.2113,1.39106,155.305,909.24,1,304,3600,688
001,12285,1056,6.18324,704.754,692,6.67856,1,31,20.1533,55.0142,0.975248,144.5,897.242,1,311,3600,689
001,12320,1063,6.83064,706.17,701,7.23006,1,17,11.2374,55.616,0.617261,138.067,873.265,1,319,3600,692
001,12458,1089,6.97774,712.23,704,12.1778,1,24,27.9502,58.3039,1.91741,204.486,1143.13,1,331,3600,701
001,12558,1085,6.41554,716.603,707,12.8071,1,27,47.0461,59.1225,1.42651,141.282,866.18,1,302,3600,704
001,12724,1053,5.98327,725.355,710,10.4091,1,37,98.1444,56.609,1.52896,175.125,865.201,1,288,3600,707
001,12778,1048,6.18402,729.139,723,7.46254,1,16,8.95683,51.5824,0.547209,156,747.722,1,291,3600,710
001,12805,1069,5.84365,730.837,725,7.55836,1,18,15.6792,54.9422,0.735849,156,720.319,1,301,3600,723
001,12875,1100,6.16072,735.436,728,8.34063,1,17,11.2117,52.3025,0.717715,148.06,796.497,1,322,3600,725
001,12880,1076,6.16572,735.653,730,8.31989,1,17,12.3017,53.3682,0.870734,153,791.835,1,298,3600,728
001,12982,1113,6.62751,740.127,734,9.43534,1,19,12.9416,60.1294,1.52762,181.124,1103.7,1,304,3600,730
001,13127,1145,7.03924,746.592,739,12.3706,1,24,24.434,54.6408,1.9787,162.578,892.696,1,337,3600,734
001,13259,1065,6.20567,754.826,750,7.7152,1,15,7.0335,54.6135,0.583333,147,892.572,1,282,3600,739
001,13347,1098,6.2608,759.406,751,8.54535,1,23,16.3284,57.8146,1.14393,208.014,957.688,1,299,3600,750
001,13385,1124,6.57219,761.454,755,8.8394,1,21,19.4314,52.9866,0.762712,167.169,949.527,1,313,3600,751
001,13608,1109,6.15524,778.612,768,7.46673,1,23,11.5442,47.816,0.684066,112.332,456.368,1,300,3600,755
001,13643,1094,5.92787,781.564,775,6.24789,1,18,10.9967,48.9757,0.524296,109.076,598.215,1,281,3600,768
001,13678,1112,6.21659,783.332,780,6.9472,1,15,6.27364,53.0335,0,122,779.725,1,300,3600,775
001,13783,1103,5.64682,791.758,784,5.35143,1,15,3.66832,48.0591,0.565054,159,493.255,1,283,3600,780
001,13784,1100,5.56333,791.807,787,5.34027,1,14,3.61375,48.2494,0.348754,98,449.459,1,282,3600,784
001,13791,1121,5.77201,792.138,789,5.39656,1,15,4.52547,50.3149,0,98,445.212,1,296,3600,787
001,13883,1109,5.73242,796.631,791,8.12985,1,16,8.39248,56.0953,0.654618,150.052,914.62,1,275,3600,789
001,13932,1087,5.87596,799.357,792,5.69085,1,20,10.9602,53.4259,0.82404,167.8,667.045,1,265,3600,791
001,13959,1106,6.11461,800.767,794,5.74851,1,19,6.98316,58.6013,0.658318,120.199,793.633,1,285,3600,792
001,13997,1150,6.42377,802.394,796,6.33539,1,16,6.1293,60.5513,0.5928,176,1019.17,1,306,3600,794
001,13999,1138,6.41954,802.469,797,6.36134,1,16,6.51675,60.5,0.551724,155.017,1004.35,1,300,3600,796
001,14094,1177,6.20101,806.962,800,11.4747,1,20,16.8819,60.9611,3.4087,161.929,945.063,1,302,3600,797
001,14221,1141,6.16617,814.931,802,7.23695,1,26,16.2751,59.2821,1.27042,310,950.873,1,283,3600,800
001,14232,1166,6.37375,815.37,809,7.45267,1,20,14.7192,56.5758,0.652457,124.1,697.175,1,306,3600,802
001,14274,1154,6.28791,817.078,810,9.29256,1,20,16.6977,60.4216,1.18231,146.681,959.745,1,295,3600,809
001,14352,1167,6.17627,820.874,813,9.81724,1,24,29.6123,57.6955,1.12944,166.189,816.813,1,293,3600,810
001,14456,1187,6.69421,825.804,819,10.1156,1,21,21.6986,62.0842,1.16846,156.267,1141,1,310,3600,813
001,14660,1221,6.67836,837.865,832,9.34836,1,19,12.791,52.7294,0.8814,141.011,725.296,1,335,3600,819
001,14786,1137,5.16932,846.935,839,7.16791,1,17,17.2561,48.4155,0.789546,173,729.166,1,263,3600,832
001,14788,1158,5.25868,847.121,840,6.60043,1,18,17.3104,47.7515,0.657143,161,638.412,1,284,3600,839
001,14841,1177,6.67521,849.088,843,5.37144,1,16,3.10049,56.4639,0.466019,144,770.01,1,310,3600,840
001,14853,1175,6.53125,849.671,846,6.03768,1,12,3.50711,54.9467,0.481343,129,710.353,1,293,3600,843
001,14900,1172,6.30834,852.035,847,9.32185,1,15,8.6714,60.8807,2.17866,162,944.871,1,271,3600,846
001,15051,1189,6.32823,862.662,859,5.33314,1,12,3.3892,51.7014,0.343333,103,588.351,1,306,3600,847
001,15072,1219,6.49236,863.622,860,6.5882,1,13,5.24623,54.0187,0.587629,110.031,638.208,1,321,3600,859
001,15356,1241,6.13522,876.943,868,9.60967,1,24,44.7359,57.3424,1.04698,196.78,941.887,1,307,3600,860
001,15548,1253,6.79115,888.072,882,7.13813,1,18,10.0138,52.789,0.865885,126.667,661.272,1,318,3600,868
001,15624,1230,6.61135,891.731,885,11.587,1,20,16.6657,55.715,2.90122,181.067,875.14,1,293,3600,882
001,15788,1311,6.13725,901.064,886,13.674,1,36,123.618,53.7194,1.2412,164.703,845.894,1,344,3600,885
