rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
002,76300,451,5.99169,80.4289,-1,23.5385,1,47,216.725,-1,-1,-1,0,3,89,3600
002,76400,455,5.95648,80.5044,-1,23.5406,1,47,228.265,-1,-1,-1,0,3,91,3600
002,76500,454,5.93191,80.6006,-1,23.7558,1,47,219.344,-1,-1,-1,0,3,90,3600
002,76600,455,5.98304,80.7058,-1,23.6037,1,47,222.39,-1,-1,-1,0,3,88,3600
002,76700,460,6.02024,80.8481,-1,24.5626,1,47,217.228,-1,-1,-1,0,3,90,3600
002,76800,469,6.09183,80.9703,-1,24.9713,1,49,219.346,-1,-1,-1,0,3,99,3600
002,76900,462,6.0789,81.0908,-1,24.3926,1,48,209.721,-1,-1,-1,0,3,90,3600
002,77000,473,6.08017,81.1614,-1,24.3957,1,49,211.54,-1,-1,-1,0,3,95,3600
002,77100,464,5.9745,81.2486,-1,24.9214,1,48,194.026,-1,-1,-1,0,3,85,3600
002,77200,464,5.97573,81.3569,-1,24.8523,1,49,200.508,-1,-1,-1,0,3,83,3600
002,77300,472,5.9617,81.4269,-1,24.8588,1,49,214.76,-1,-1,-1,0,3,90,3600
002,77400,476,6.07099,81.5347,-1,25.4595,1,49,217.332,-1,-1,-1,0,3,93,3600
002,77500,477,6.03465,81.6031,-1,25.6229,1,49,214.606,-1,-1,-1,0,3,92,3600
002,77600,478,6.04305,81.7506,-1,25.3963,1,49,223.076,-1,-1,-1,0,3,91,3600
002,77700,479,5.99929,81.855,-1,24.9973,1,49,211.396,-1,-1,-1,0,3,90,3600
002,77800,485,6.02711,82.0308,-1,26.1236,1,49,221.068,-1,-1,-1,0,3,96,3600
002,77900,487,5.95022,82.0722,-1,26.6427,1,50,233.971,-1,-1,-1,0,3,89,3600
002,78000,484,5.88164,82.1808,-1,26.5382,1,50,212.274,-1,-1,-1,0,3,84,3600
002,78100,492,5.92097,82.2822,-1,26.6483,1,52,222.638,-1,-1,-1,0,3,88,3600
002,78200,478,5.88555,82.3975,-1,26.8966,1,49,217.012,-1,-1,-1,0,3,84,3600
002,78300,494,6.03937,82.5375,-1,26.9637,1,50,244.887,-1,-1,-1,0,3,100,3600
002,78400,485,6.02333,82.7272,-1,26.943,1,50,250.393,-1,-1,-1,0,3,92,3600
002,78500,463,5.95011,82.8556,-1,27.5679,1,52,234.16,-1,-1,-1,0,3,84,3600
002,78600,464,5.94571,82.9217,-1,27.0028,1,52,239.313,-1,-1,-1,0,3,85,3600
002,78700,461,5.94584,83.0311,-1,27.4235,1,52,243.19,-1,-1,-1,0,3,81,3600
002,78800,471,5.98515,83.2222,-1,27.4931,1,52,252.836,-1,-1,-1,0,3,88,3600
002,78900,473,5.95402,83.3464,-1,27.8915,1,52,264.504,-1,-1,-1,0,3,90,3600
002,79000,476,5.94816,83.4061,-1,27.543,1,52,265.114,-1,-1,-1,0,3,91,3600
002,79100,484,5.96924,83.5072,-1,28.5572,1,52,282.687,-1,-1,-1,0,3,100,3600
002,79200,479,5.92475,83.5967,-1,28.4835,1,52,271.99,-1,-1,-1,0,3,91,3600
002,79300,487,6.0027,83.7711,-1,28.4494,1,53,296.619,-1,-1,-1,0,3,100,3600
002,79400,491,6.06956,83.9783,-1,28.9021,1,53,318.435,-1,-1,-1,0,3,98,3600
002,79500,486,6.0659,84.125,-1,28.8306,1,53,286.41,-1,-1,-1,0,3,90,3600
002,79600,487,6.02057,84.23,-1,29.3058,1,53,277.227,-1,-1,-1,0,3,88,3600
002,79700,482,6.03435,84.3378,-1,28.5493,1,54,297.154,-1,-1,-1,0,3,90,3600
002,79800,491,6.04842,84.5258,-1,29.4183,1,54,290.586,-1,-1,-1,0,3,96,3600
002,79900,487,6.06579,84.6394,-1,29.0689,1,53,283.978,-1,-1,-1,0,3,90,3600
002,80000,493,6.08233,84.7431,-1,29.4294,1,54,293.196,-1,-1,-1,0,3,95,3600
002,80100,491,5.97964,84.8731,-1,29.955,1,55,309.51,-1,-1,-1,0,3,95,3600
002,80200,486,5.9218,85.0056,-1,30.72,1,55,327.167,-1,-1,-1,0,3,86,3600
002,80300,485,6.02095,85.1422,-1,31.0571,1,56,307.537,-1,-1,-1,0,3,93,3600
002,80400,477,6.05925,85.2911,-1,31.1169,1,57,313.297,-1,-1,-1,0,3,98,3600
002,80500,478,6.08112,85.4039,-1,31.0888,1,57,355.642,-1,-1,-1,0,3,97,3600
002,80600,470,6.02241,85.4933,-1,31.1594,1,57,356.147,-1,-1,-1,0,3,88,3600
002,80700,475,6.05716,85.5969,-1,31.0638,1,57,335.544,-1,-1,-1,0,3,92,3600
002,80800,468,5.97915,85.6917,-1,31.1137,1,57,342.439,-1,-1,-1,0,3,89,3600
002,80900,480,5.98308,85.7458,-1,31.1861,1,59,330.207,-1,-1,-1,0,3,97,3600
002,81000,472,5.88027,85.8236,-1,31.3527,1,57,335.206,-1,-1,-1,0,3,90,3600
002,81100,475,5.90678,85.9553,-1,31.347,1,58,336.949,-1,-1,-1,0,3,89,3600
002,81200,472,5.81517,86.0469,-1,32.0014,1,57,353.435,-1,-1,-1,0,3,82,3600
002,81300,476,5.86977,86.1281,-1,30.9341,1,58,342.253,-1,-1,-1,0,3,86,3600
002,81400,485,5.93441,86.2633,-1,29.9541,1,57,338.561,-1,-1,-1,0,3,94,3600
002,81500,489,6.03271,86.3883,-1,31.5256,1,59,336.686,-1,-1,-1,0,3,96,3600
002,81600,496,6.13762,86.5258,-1,31.1727,1,59,336.423,-1,-1,-1,0,3,100,3600
002,81700,502,6.17171,86.6267,-1,31.9586,1,59,328.207,-1,-1,-1,0,3,103,3600
002,81800,496,6.19694,86.7706,-1,32.0344,1,59,338.622,-1,-1,-1,0,3,95,3600
002,81900,500,6.26338,86.8736,-1,31.858,1,60,354.505,-1,-1,-1,0,3,101,3600
002,82000,501,6.28047,87.0081,-1,30.9527,1,60,339.872,-1,-1,-1,0,3,102,3600
002,82100,500,6.23803,87.1625,-1,31.6841,1,60,356.32,-1,-1,-1,0,3,98,3600
002,82200,500,6.16151,87.2511,-1,31.3042,1,60,357.799,-1,-1,-1,0,3,92,3600
002,82300,501,6.16832,87.4014,-1,32.0995,1,61,352.861,-1,-1,-1,0,3,91,3600
002,82400,505,6.11983,87.5617,-1,32.2433,1,62,344.265,-1,-1,-1,0,3,92,3600
