rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,7300,4006,8.8898,127.459,-1,100.48,1,264,7119.88,-1,-1,-1,0,9,658,3600
001,7400,4048,8.85728,129.207,-1,96.9864,1,267,6867.2,-1,-1,-1,0,9,645,3600
001,7500,4054,8.83836,131.209,-1,93.0035,1,267,6489.92,-1,-1,-1,0,9,643,3600
001,7600,3938,8.83573,133.224,-1,96.9994,1,271,6912.24,-1,-1,-1,0,9,658,3600
001,7700,3933,8.85068,134.989,-1,88.979,1,271,6485.67,-1,-1,-1,0,9,631,3600
001,7800,4009,8.85571,137.079,-1,91.1744,1,273,6804.92,-1,-1,-1,0,9,638,3600
001,7900,3990,8.91644,139.288,-1,100.189,1,278,7682.41,-1,-1,-1,0,9,667,3600
001,8000,4047,8.89049,141.227,-1,89.0946,1,281,6826.67,-1,-1,-1,0,9,647,3600
001,8100,3779,8.88606,143.219,-1,85.2215,1,281,6886.1,-1,-1,-1,0,9,645,3600
001,8200,3754,8.8609,145.064,-1,86.2563,1,282,6413.79,-1,-1,-1,0,9,646,3600
001,8300,3873,8.93579,147.143,-1,84.4074,1,287,5860.18,-1,-1,-1,0,9,671,3600
001,8400,3993,8.85793,149.079,-1,83.4564,1,288,5628.56,-1,-1,-1,0,9,652,3600
001,8500,3978,8.80425,150.807,-1,87.676,1,293,6013.98,-1,-1,-1,0,9,619,3600
001,8600,4032,8.91851,152.686,-1,79.4436,1,297,4671.24,-1,-1,-1,0,9,659,3600
001,8700,4066,8.89211,154.664,-1,81.8423,1,300,5006.26,-1,-1,-1,0,9,662,3600
001,8800,4179,8.88882,156.689,-1,83.8446,1,306,5150.19,-1,-1,-1,0,9,663,3600
001,8900,4131,8.81562,158.441,-1,87.7427,1,308,5430.03,-1,-1,-1,0,9,629,3600
001,9000,4272,8.93644,160.384,-1,86.3279,1,311,4916.81,-1,-1,-1,0,9,688,3600
001,9100,4262,8.88972,162.088,-1,92.1641,1,317,5440.04,-1,-1,-1,0,9,664,3600
001,9200,4408,8.90313,163.491,-1,99.2387,1,318,5981.01,-1,-1,-1,0,9,673,3600
001,9300,4280,8.86275,165.032,-1,100.878,1,317,6010.47,-1,-1,-1,0,9,651,3600
001,9400,4417,8.90348,166.829,-1,104.669,1,322,6234.57,-1,-1,-1,0,9,678,3600
001,9500,4396,8.94782,168.699,-1,106.144,1,324,6481.2,-1,-1,-1,0,9,675,3600
001,9600,4436,8.89795,170.363,-1,105.653,1,325,5840.15,-1,-1,-1,0,9,640,3600
001,9700,4522,8.9422,172.102,-1,109.432,1,332,6672.18,-1,-1,-1,0,9,652,3600
001,9800,4562,8.86679,173.956,-1,109.059,1,331,5753.37,-1,-1,-1,0,9,642,3600
001,9900,4689,8.90295,175.672,-1,118.182,1,335,7256.72,-1,-1,-1,0,9,670,3600
001,10000,4636,8.87147,177.473,-1,115.506,1,340,7057.96,-1,-1,-1,0,9,645,3600
001,10100,4709,8.92364,179.063,-1,113.499,1,343,6245.72,-1,-1,-1,0,9,682,3600
001,10200,4699,8.83309,180.829,-1,118.475,1,346,6842.79,-1,-1,-1,0,9,655,3600
001,10300,4538,8.85359,182.681,-1,121.362,1,353,6967.42,-1,-1,-1,0,8,641,3600
001,10400,4474,8.83415,184.268,-1,120.733,1,353,7246.98,-1,-1,-1,0,8,638,3600
001,10500,4567,8.87314,185.786,-1,115.939,1,356,5425.2,-1,-1,-1,0,8,643,3600
001,10600,4577,8.81735,187.362,-1,119.953,1,358,5984.76,-1,-1,-1,0,8,619,3600
001,10700,4751,8.84143,188.909,-1,119.879,1,360,6282.83,-1,-1,-1,0,8,657,3600
001,10800,4653,8.86773,190.882,-1,121.157,1,362,6260.72,-1,-1,-1,0,8,644,3600
001,10900,4701,8.93884,193.03,-1,117.768,1,369,5206.05,-1,-1,-1,0,8,679,3600
001,11000,4493,8.92776,194.667,-1,116.508,1,372,5008.86,-1,-1,-1,0,8,674,3600
001,11100,4508,8.89313,196.302,-1,118.215,1,374,4519.05,-1,-1,-1,0,8,658,3600
001,11200,4624,8.87244,198.252,-1,118.917,1,377,4716.89,-1,-1,-1,0,8,655,3600
001,11300,4228,8.83162,199.715,-1,118.985,1,203,4778.31,-1,-1,-1,0,7,635,3600
001,11400,4245,8.8651,201.748,-1,118.664,1,210,5137.53,-1,-1,-1,0,7,641,3600
001,11500,4382,8.90787,203.794,-1,123.882,1,212,5258.18,-1,-1,-1,0,7,657,3600
001,11600,4365,8.84512,205.772,-1,125.915,1,215,5625.14,-1,-1,-1,0,7,631,3600
001,11700,4426,8.85028,207.654,-1,130.294,1,222,5837.54,-1,-1,-1,0,7,656,3600
001,11800,4539,8.87882,209.476,-1,130.995,1,226,6039.62,-1,-1,-1,0,7,648,3600
001,11900,4442,8.86028,210.92,-1,132.796,1,231,6178.81,-1,-1,-1,0,7,643,3600
001,12000,4482,8.92614,212.868,-1,135.819,1,238,6583.6,-1,-1,-1,0,7,682,3600
001,12100,4473,8.83065,214.493,-1,138.606,1,237,6709.52,-1,-1,-1,0,7,630,3600
001,12200,4444,8.7788,216.43,-1,141.559,1,243,6799.64,-1,-1,-1,0,7,621,3600
001,12300,4490,8.88048,218.168,-1,143.855,1,246,7374.13,-1,-1,-1,0,7,668,3600
001,12400,4563,8.89568,219.963,-1,142.866,1,251,7568.14,-1,-1,-1,0,7,664,3600
001,12500,4651,8.86212,221.916,-1,146.929,1,257,7815.3,-1,-1,-1,0,7,652,3600
001,12600,4790,9.01294,223.562,-1,149.732,1,264,8054.13,-1,-1,-1,0,7,703,3600
001,12700,4776,8.83947,225.121,-1,151.847,1,269,8312.04,-1,-1,-1,0,7,639,3600
001,12800,4791,8.83715,227.194,-1,154.575,1,274,8629.5,-1,-1,-1,0,7,653,3600
001,12900,4818,8.89429,229.042,-1,155.786,1,279,8999.22,-1,-1,-1,0,7,653,3600
001,13000,4824,8.82694,231.024,-1,159.153,1,282,9348.04,-1,-1,-1,0,7,630,3600
001,13100,4941,8.95173,232.704,-1,163.439,1,285,9542.77,-1,-1,-1,0,7,675,3600
001,13200,4879,8.88814,234.629,-1,164.043,1,291,10067.3,-1,-1,-1,0,7,653,3600
001,13300,4840,8.87822,236.334,-1,165.188,1,290,10349,-1,-1,-1,0,7,647,3600
001,13400,4914,8.86233,237.971,-1,163.139,1,290,10628,-1,-1,-1,0,7,649,3600
001,13500,4936,8.90823,239.97,-1,168.926,1,291,10936.9,-1,-1,-1,0,7,662,3600
001,13600,4955,8.8836,241.681,-1,172.907,1,295,11280.6,-1,-1,-1,0,7,664,3600
001,13700,4872,8.81884,243.505,-1,175.557,1,298,11682.4,-1,-1,-1,0,7,642,3600
001,13800,5000,8.90498,245.412,-1,178.66,1,303,11871,-1,-1,-1,0,7,650,3600
001,13900,5007,8.92036,247.446,-1,180.888,1,308,12189.3,-1,-1,-1,0,7,669,3600
001,14000,5049,8.88138,248.993,-1,180.579,1,312,12596.6,-1,-1,-1,0,7,649,3600
001,14100,5125,8.8918,251.02,-1,184.486,1,316,12764.3,-1,-1,-1,0,7,654,3600
001,14200,5216,8.89055,252.91,-1,185.486,1,320,13223,-1,-1,-1,0,7,659,3600
001,14300,5158,8.8922,254.812,-1,189.154,1,323,13448.7,-1,-1,-1,0,7,644,3600
001,14400,5078,8.79709,256.37,-1,191.458,1,328,14040.5,-1,-1,-1,0,7,621,3600
001,14500,5027,8.86309,258.226,-1,186.818,1,331,14507.9,-1,-1,-1,0,7,646,3600
001,14600,4953,8.88998,260.199,-1,190.99,1,337,14750.7,-1,-1,-1,0,7,666,3600
001,14700,4950,8.84009,261.96,-1,192.459,1,341,14743.6,-1,-1,-1,0,7,646,3600
001,14800,4946,8.84368,263.964,-1,193.765,1,339,15060.3,-1,-1,-1,0,7,638,3600
001,14900,5081,8.84865,265.676,-1,193.967,1,342,15213.4,-1,-1,-1,0,7,644,3600
001,15000,5189,8.93354,267.195,-1,199.317,1,345,15169,-1,-1,-1,0,7,657,3600
001,15100,5144,8.88794,269.068,-1,200.021,1,350,15829.2,-1,-1,-1,0,7,672,3600
001,15200,5205,8.89729,270.782,-1,204.528,1,355,15666.7,-1,-1,-1,0,7,666,3600
001,15300,5294,8.93944,272.562,-1,205.839,1,361,16056.8,-1,-1,-1,0,7,677,3600
001,15400,5397,8.93771,274.301,-1,210.396,1,362,16353.8,-1,-1,-1,0,7,674,3600
001,15500,5302,8.85279,276.051,-1,209.829,1,367,16936.6,-1,-1,-1,0,7,651,3600
001,15600,5207,8.83714,277.73,-1,211.716,1,372,17003.4,-1,-1,-1,0,7,631,3600
001,15700,5253,8.83051,279.514,-1,214.304,1,378,17152.7,-1,-1,-1,0,7,623,3600
